"","LUAD16T","LUAD18T","LUAD1T","LUAD23T","PDO1","PDO2","PDO4","PDO5","PDO6","PDO23_MDO1_DIAPH","PDO23_MDO1_Liver","PDO23_MDO2_Brain","PDO6_MDO_Brain","PDO23_MDO3_GB"
"AMMECR1L",4.76466060618174,4.52601561627841,4.61850515268794,4.84930750032125,4.41056889386272,4.7939581738577,4.79839635367229,4.67704625405717,5.50142876662258,5.35536186010387,5.30000421321807,5.39950180474045,5.41420167570594,5.33439906343901
"GALNT13",0.214303737578328,0.293253230454637,0.944183404473031,3.68017176681524,0.95571927667759,0.0841902626779583,2.04839364447394,0,1.67520914472374,4.23088143701093,3.07779289501505,3.18982899459412,0.0949689349863333,4.74983748786337
"PKP4",5.11061976655687,5.37841163556406,6.13831228253116,5.30734098808463,5.71720866884367,6.35974924340731,7.25629672575593,6.24289382796477,8.46858180934994,7.08754557534257,5.61004809046391,6.37927419509951,7.6856297214818,6.5593271327948
"SCN1A",1.02923038919297,0.849137510147227,2.19042009927575,0.80571793756088,1.90747859144676,1.21539080105463,0,0,3.83630881695614,0.971523030455157,0.206640230328508,1.68761198440349,3.69771424348718,0.793420575114815
"SCRN3",4.14200193080843,3.25022280965861,3.91260328618701,3.82426602434184,4.73894638460289,4.60025953290286,4.77748661071552,4.90068568194278,5.10656865516953,4.05960083331475,3.3918390556975,3.74959675381631,5.32150607927668,3.81255822720539
"KIAA1715",5.28962215075013,3.68886655121916,5.5986960005012,6.07997914579132,4.70222533694122,4.97024408403375,4.78099268127283,5.46677017510964,7.08132252817414,6.21819079486182,5.80013584438236,5.5016845719873,6.26302021901045,5.40932051489215
"ZNF385B",1.23953428507597,4.19027137303176,3.79404002595344,1.13541976638191,4.51165134719447,4.11145612446026,0.18074113958517,0.220303414840357,0.0853361371976125,1.13824894568437,0,0,1.32015712215394,0.197407202241345
"CDCA7",2.63335589622844,1.89911734935229,4.41928242294663,5.62415349322339,1.4210274141871,3.8420287118106,3.53736422092083,4.41784260880441,3.80520310822885,6.27411838261186,4.89960512345024,6.39338766300537,3.52086613382335,6.97652040713666
"DLX1",0,0.104515767731617,0.0922170564269868,2.03712357645043,0,0,0.263273666418429,0.220303414840357,0.0853361371976125,1.45504370161753,1.12475711289702,1.22923665157003,0.184070550463909,0.574136326978089
"UBR3",5.66916338597397,4.30986417556845,4.48879196346592,5.10742388621184,5.23941827531048,5.48566801590153,4.88239825781527,5.43960625561175,5.66802691748453,5.59648362925506,4.6687027308843,5.16812679103612,5.35547072527184,4.88245816558632
"PHOSPHO2",1.66081107471231,1.23413487717732,2.21113398630597,1.57639682314348,2.18803819868147,2.14576776868959,1.7088150926228,1.05127512736504,1.06820869254606,1.21490234888627,1.12475711289702,1.03714455769845,1.23930528132021,1.61018076358771
"GULP1",3.72803007153033,3.51330218481703,4.06261318921912,2.23348208716572,6.41090753465881,6.258073612175,6.0074113918736,5.84147455860897,6.06592767301316,4.82710378480909,4.14429718079472,4.96171475101023,7.17697664494546,4.41173916609775
"FAM171B",2.20264881292037,2.58107481792522,2.05947335156209,2.42650372344862,2.93431553499074,3.76121601584167,3.37052997276627,1.05127512736504,3.5287885985104,5.2545634442366,2.29315640975368,4.42349102429925,2.42080958680086,3.68678042426473
"HSPD1",7.85703175218709,7.85008116696766,8.61334769087074,8.15946311482926,8.2485819362114,8.17083859999352,8.16264583870933,8.79404204168832,8.72795479701746,9.10653902528361,8.79040648806312,8.82454883079855,8.45424988376888,9.16553046769235
"CCDC150",0.971488945833154,0.433624868956674,1.54310291292985,1.40361348774887,1.00479391983332,1.01547890537092,1.55348695816851,1.16178404001305,1.80666679962142,2.66563373235045,2.46395277731504,2.51972520610155,1.46941854084653,3.18030190469945
"METTL21A",3.99760428640344,3.56611662501138,3.90626593456313,3.85068716243548,3.49414672771811,3.85406925141899,2.97700509032168,3.07451153158861,4.40391206824172,4.79313108110014,4.36160667070429,4.6916855551678,4.3832469621878,5.05358894773175
"NBEAL1",2.87296332087903,3.01570993991471,3.29938422086411,3.80894810226239,3.59373922107337,3.79283577853178,3.32321963090543,3.48911531177847,4.05833987149923,4.5850691151092,4.03108001389646,4.7239541875719,3.49497925433575,3.86673481244464
"KANSL1L",3.99035413816303,3.62587288156722,3.58774744191253,3.50589270818083,3.82310217748286,4.18955340466484,3.46945419721187,2.95682266060199,3.39312027079627,4.3375820918547,2.94945315044638,4.24376091047623,3.48624603325085,3.94207401654254
"SPAG16",2.22752829919057,3.46503936846441,4.29865914168814,3.51063471644744,4.13003896758653,4.36808897782893,4.34713926664772,3.97113817325709,3.59576050795391,3.17753800828356,3.01504966361598,3.52627155932381,3.2692405676406,2.87857176639921
"ABCA12",1.02923038919297,3.74653491939423,2.96323957758005,0.153419248706515,4.05630052908267,2.93927854662974,5.52914151101971,6.83718987621585,2.9339322046041,0,0,0,4.05742898336009,0.134558978705204
"SUMF1",5.28370325720953,5.75473091068603,5.02464756097449,4.98668553479401,5.20570896264473,5.85717895987498,5.1793131400153,5.66038274356064,4.75591323391438,5.29042808728062,4.74801019726925,4.6916855551678,4.7361712757435,4.3883594247022
"RHBDD1",4.57897340796706,4.32075346499334,4.54698143612758,5.15211500955086,4.26205225283292,4.13631870501405,4.17128028706833,4.45629876627738,4.64784903027224,5.16079583042731,4.75625449251978,5.79081630057801,4.01555621509496,5.01703360947425
"ACKR3",2.82486302945806,4.54780597537796,2.87512780727006,6.77182269172244,0,3.33256178998625,0.263273666418429,4.41226422626241,0.383689931123896,5.29705456945929,6.18207422358153,6.30335861521464,0.965391811276892,5.34831373773756
"TRPM8",3.17107773109557,0.0705115785611209,1.36970129760581,0.292080411872763,0,0.0841902626779583,0.18074113958517,0,1.80666679962142,0.832476121814577,1.31535958895164,1.81290803124587,2.36473686566154,0.424546080505824
"HES6",3.09199804550934,2.83002311113693,2.9135507581083,2.10140399922369,5.48832984430592,6.65124276318084,3.65667296301321,4.05228326481059,4.78490268388761,3.79828103793971,2.47731353267894,2.54883989599028,4.87979041419866,4.76547777432879
"ESPNL",2.34587007828768,0.263462237863822,1.78335731031884,1.36223558684019,0.95571927667759,0.88072165327103,0,0.319002638096018,1.72923789690815,0.926646780659146,0,0.766757354362589,0.861168450549343,0.257631474067773
"ANKMY1",3.60050760084608,4.44704820488844,3.57980524754219,2.98534429870503,3.5196967726223,3.71575074138216,4.62196307488884,3.01686683263196,3.26180477385426,3.17753800828356,2.6166525849233,3.43565230019716,3.94081967070431,2.95331103302474
"COPS7B",4.43152190848087,4.76402183893646,5.53850391766692,5.20719563221928,4.66072244375228,4.99763918655289,5.58034367611581,4.81449784911805,4.95609880479588,5.78270119582283,5.32792890582849,5.62300473271825,4.74717875861134,5.60311443979629
"DIS3L2",4.18709208134954,4.92134360486388,4.23939238823228,4.33265033633683,4.66072244375228,4.9922016241467,5.25185363047822,5.13547592115246,4.03707733771735,4.41272838106739,3.66719024520155,4.32173820614827,3.94081967070431,4.04818321732701
"FANCD2",3.4180151283679,2.61685645625801,3.08045353762418,3.62438567193155,1.95819293651603,3.68237531861055,3.08305964966358,3.90117478055809,4.49639558766546,4.70286288354858,3.2970734194029,3.45884630501318,4.21901236793276,4.67727889930473
"TAMM41",3.22148762988595,2.90429577858241,2.78128259690825,3.30217032807399,2.8562432216868,2.98379562452207,3.5456325434945,3.37903567230514,2.8510713887611,2.65191339278686,2.54232202292193,2.79955378569243,2.56048349901739,3.29968797192862
"VGLL4",5.28073467924967,4.92491631736744,5.27880522475603,4.36443269633277,5.54749088391324,5.70262131890803,6.92108101348641,5.80575324386649,6.0313994299861,7.26982927808019,6.27106732361598,6.44656761481673,6.01541941919635,7.15683183262557
"RAB5A",5.65088639476357,5.82461256543284,5.60262090333398,6.07678511080269,5.67614074162587,6.1437891403159,6.19123988008859,6.58041232246293,6.52413804619679,6.00943751442209,6.38886765062868,5.96562311141921,5.91974786950979,6.05416334103766
"FAM134A",6.97260005043055,7.00310851955898,7.19585621173452,6.75093343438863,7.09413292455928,6.94940491685081,6.68698747643999,6.69281341924352,6.32361332226149,7.58572044949551,7.23932483496749,7.41127968600531,6.59699048446162,7.15088962927449
"CTDSP1",7.14329249497695,8.04886091283171,7.33033627960582,6.82132902654818,6.59943610707458,6.84543513713982,6.83093369364422,6.42842619491721,6.22128477075635,6.65039327070082,5.74872543770586,6.08347466949317,6.76525861232329,6.38720017849992
"RQCD1",5.10391716366441,5.18041208568273,5.61627458041126,5.85608872630691,5.07393982481111,5.21395534546112,5.73476234935123,5.98178235196465,5.69712447151349,5.63360699445079,5.68681465234908,6.1407703281179,5.25107952542724,6.0699945730473
"STK11IP",4.57897340796706,4.6987383168224,4.48028422520181,4.4184207778523,5.25977766042813,5.37929461239202,5.74197597404858,5.44508011031124,4.45691168422852,4.36306824724857,3.80602820640232,4.86663887997343,3.90849940626616,4.35428853260648
"GMPPA",5.19818315217155,6.04965024564952,6.11788970020751,6.12319477775778,5.89042203487068,5.58473396445734,5.10012706595448,5.41750075394488,6.20945362294527,5.91063667521971,6.90119060687388,6.81265551686791,5.90998556508813,6.39560037460019
"EAF1",4.54473705642137,4.62597686084543,4.87366798100083,4.48257992337631,5.14953473556584,4.67682393612906,4.88891178403277,5.86003375175812,5.43795200920398,5.52865730923101,5.59480521995341,5.57781404114585,5.35307101926166,5.48212101688611
"DYNC1LI1",5.05610623819974,5.53311106246789,5.01289796629689,5.44500090957438,5.52243261862649,5.56472503788151,5.54159677684206,5.84354852070007,4.84731124014814,5.38469228941713,5.62812946264384,5.27870499268131,4.31584080252764,5.36380898565522
"RBMS3",4.36580626600034,4.48948688293709,3.42881932707495,4.86235121775962,3.3401380852094,4.131380348194,2.98918133656637,0.867811752296705,0.165905258325405,3.39080280703715,2.50366947580846,3.66569836193707,0.0949689349863333,2.82981387461791
"OSBPL10",5.06648566351695,4.09622866524718,3.96232419278536,4.15626292807448,5.11642501362063,5.39997458625416,5.01634095104844,5.16894109102418,4.48466346395199,6.36627230161875,5.67816261625276,5.22560242446131,3.61199828802017,6.73576262080589
"GTDC2",3.71048829260669,3.42859142501237,3.78715856363119,4.11326182748041,4.11893702317307,4.10138986774836,3.00125567562564,3.29665612941192,1.83157971752648,4.02276194502743,3.6613489130778,4.08387616756937,1.6678272519109,4.13502939926437
"ACKR2",0.971488945833154,4.16229304668736,0.338028909902841,0.292080411872763,2.03107082499679,2.02315652189158,1.61763856136318,0.931593904246507,0.383689931123896,0.238995363840667,0,0.233103096318009,0.561982863832617,0.134558978705204
"FAM198A",2.01533117839173,2.84014985323214,1.1296970853582,0.742621893644508,0.681668837567693,1.01547890537092,0.0931991317607424,0,0.0853361371976125,0,0,0,0.347291062689573,0.0688476967025636
"CSRNP1",5.7465099237395,6.86083488980559,4.93098218756418,4.77439410116302,5.90826533747083,6.4166721238599,5.74197597404858,6.65316115533812,6.46466361624316,4.64516787490282,4.8465385220857,5.07111989804866,5.70132192081086,4.30162430984748
"SLC25A38",5.07336402536394,5.27396176639465,5.33650630467308,4.73643873328581,6.0523633747875,5.62744980398544,5.37295918702373,4.13589157191748,4.66527684372111,4.55957598024358,4.96981948715738,4.15660618568495,4.9733797135057,4.63533379104491
"ITGA9",4.43686545181716,6.23183044000397,3.82796342828947,3.3346237251431,4.64145543826819,5.88824909962575,0.737539752921527,0.580083438551531,1.02566198272734,0,0,0,0.689193305671125,0.197407202241345
"GOLGA4",5.43021301298333,5.28697645216873,6.09299475892283,6.14241830957926,7.08702919034316,7.01388165321873,6.9901083620542,7.88724727318904,7.93510380383131,6.68111456528677,7.49921236219957,7.15497782351014,7.68658303476595,6.58526280484087
"CTDSPL",4.89461535338857,5.99347965518537,5.32229594288752,4.26128825001365,6.28743376305403,6.86861877634975,6.11411437504308,6.7190320521087,4.78808806858205,3.64048886787434,1.89554474190692,3.34726736680327,4.70640066023335,3.86189288082999
"STAC",0.848573386512082,3.4386234421616,4.11301327356188,3.05192030041747,2.75947528055627,0.678906436167419,0.901130739409651,0.220303414840357,2.65565785766597,0.0841416378076848,0.547936222338278,0.609831494124346,2.98919820830084,2.37949870073307
"IQSEC1",5.90527742605775,5.89248207240814,5.59476039069628,5.4853078220624,4.8404384492075,5.12731578852394,5.53122487038314,4.59078161851885,5.47400068618822,5.70842316218599,5.08775220375326,5.68660617655832,5.30173255532139,5.19889687118356
"CAND2",0.400852401752522,1.77792061877912,1.57541554686607,3.44278481856728,2.1666330916118,0.927053482836805,0.552997758808423,0.731108736368223,1.67520914472374,4.20762297903625,3.60768452623321,3.79890178287397,1.01480956370486,4.31231207447856
"RPL32",9.68772567476071,10.3287116559954,9.80340158237337,9.13905713380149,9.24572982805857,9.39681235154704,9.46618287787868,9.55929510249502,8.66697255843594,9.07266523233147,9.17333160877816,9.53984196506228,9.62188789972673,9.40611420983049
"PTPRG",5.39220863789875,5.79237840845106,4.89302681445272,5.71529664255152,4.6683577722765,5.34983541629937,4.3752459652392,4.01596388630375,3.24335702906802,5.63360699445079,5.41729054960599,6.73006571438202,4.67215757640656,5.90562968856143
"IL17RD",1.92695503605644,3.83527524762736,3.32811459920654,3.25773132089714,2.34872470093418,3.3749618866347,4.75626934929477,3.03149537284835,2.75015215269756,7.16384881692946,5.27344430475662,6.45331997653062,3.08485771675431,5.88190956789169
"SHQ1",3.8451903345662,3.4083156558237,3.80088882038095,4.08810178503748,3.47685846740817,3.93565151511388,3.93365421125253,4.26529674850536,3.84245028112833,3.98495767963269,3.88834892665284,4.21680290258479,3.38652058464409,3.85703464412564
"SLC25A26",4.39355245503109,5.11727457366099,4.34625361428021,3.68017176681524,4.00294928854216,3.88959942948594,4.25434048470505,3.54115767492394,3.68731896006159,3.76680063905215,3.75757147024505,3.54083644277386,4.20843137138008,3.63095432145462
"UBA3",6.02364462788036,5.24281161961706,5.90396230689035,6.21030525636998,5.70240978491495,5.94000325439561,6.24045753038671,5.90640572779071,5.50142876662258,5.61073872904347,5.72651860529837,5.57604734786199,5.56903428546534,5.84680750038758
"ARL6IP5",8.80025159388446,7.27937087945397,8.19872754366461,8.6293185819202,7.56870724290855,7.45688110550559,7.31612248516184,6.60507178866112,7.11087894093297,7.56390681276696,7.54156480010554,7.30916228934412,6.86547414587437,7.58729607518075
"TMF1",5.96936680237019,4.76135986472033,5.74614266869794,5.69669079995345,5.75355505704312,5.87353721670569,5.71839859561163,5.66976428595122,6.68742414027266,5.18957151202561,5.42420597660943,6.02769216858981,6.07196228251196,5.12605368766912
"LRIG1",6.099731085588,5.83604278495912,5.56489603986085,3.84694220986188,5.25724839435621,7.07559965720409,6.72752602239436,5.76912496060939,6.58766978672016,6.07001677669155,3.22761836559754,4.88673214530444,6.39368703495045,5.4323657040054
"LIMD1",5.42215307462791,4.43707480236421,5.44977918868623,4.52068960968426,6.25484045334799,6.06439915851813,4.43877408306634,4.69093522089399,5.17386713851184,4.43693179706361,5.54332957212558,5.34452429950698,5.06713409835429,5.05782931016071
"ZNF660",1.3342060435687,1.27949262141631,1.29405097031467,0.642481247649492,1.05225401228101,1.42362776679745,0.18074113958517,0.220303414840357,0,0,0,0,0,0
"NFKBIZ",4.70833012324458,6.56439867237547,5.50324618682499,5.27286593321468,6.70436006495726,7.1525652787004,7.69630823937599,5.74491894144464,7.34463702310446,5.15107496232955,5.52575462334188,5.43502300766049,6.73792879274091,5.46306391579014
"COL8A1",6.58203170651798,7.83069029778839,6.35854971149711,5.08056720738948,5.82873056238925,5.45832274865784,1.55348695816851,0,2.49340462474861,5.67150000684504,1.81364544441539,4.45843349839775,7.15854329431188,4.49227500414395
"NXPE3",4.85125107128378,3.43194318773819,4.55104938049377,5.44871206431132,3.73858669188293,3.68237531861055,2.50368218312826,3.78511517427854,6.03005477492657,6.06872652584069,5.47670537600265,5.10336812754274,4.50497173187266,6.31197789115353
"MYH15",1.28764658743433,0.609692821712132,1.25468428189191,0.377630400875937,1.00479391983332,0.623710706299796,0.0931991317607424,0.220303414840357,0.0853361371976125,0.0841416378076848,2.67579700873277,2.20917672643642,0.267987837756502,1.15183597956835
"PHLDB2",4.11558894232404,3.76259688777949,4.63392901189231,5.68310243177117,2.2706174400997,3.05854070484251,4.30392505500949,4.7672094441104,5.28175422694588,4.00128095615187,3.52002454639775,1.43036542906033,6.51456988307302,2.3929871170346
